VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD1.x, in_TEXCOORD1.y
3309, 14211,  28.35361,  2.61626, -14.84859,  0.00036, -0.9986, -0.05292,  0.00,  0.00,  0.00,  0.00
3310, 14212,  27.45483,  2.45839, -14.52277,  0.00036, -0.9986, -0.05292,  0.00,  0.00,  0.00,  0.00
3311, 14210,  26.7271,  2.84871, -15.20377,  0.00036, -0.9986, -0.05292,  0.00,  0.00,  0.00,  0.00
3312, 2196,  26.65332,  1.30202, -14.87212, -0.53921,  0.38679,  0.7481,  0.00,  0.00,  0.00,  0.00
3313, 2195,  27.67477,  1.65254, -14.31713, -0.53921,  0.38679,  0.7481,  0.00,  0.00,  0.00,  0.00
3314, 2194,  27.74028,  4.33181, -15.65515, -0.53921,  0.38679,  0.7481,  0.00,  0.00,  0.00,  0.00
3315, 2197,  26.45038,  1.65254, -16.01676, -0.88035,  0.38679,  0.27454,  0.00,  0.00,  0.00,  0.00
3316, 14213,  26.65332,  1.30202, -14.87212, -0.88035,  0.38679,  0.27454,  0.00,  0.00,  0.00,  0.00
3317, 14214,  27.74028,  4.33181, -15.65515, -0.88035,  0.38679,  0.27454,  0.00,  0.00,  0.00,  0.00
3318, 2193,  28.74555,  1.34904, -14.76969,  0.85364,  0.39014,  0.34509,  0.00,  0.00,  0.00,  0.00
3319, 2192,  29.05934,  1.65254, -15.88903,  0.85364,  0.39014,  0.34509,  0.00,  0.00,  0.00,  0.00
3320, 14215,  27.74028,  4.33181, -15.65515,  0.85364,  0.39014,  0.34509,  0.00,  0.00,  0.00,  0.00
3321, 14216,  29.05934,  1.65254, -15.88903,  0.67012,  0.38529, -0.63442,  0.00,  0.00,  0.00,  0.00
3322, 2191,  28.37985,  1.28122, -16.83225,  0.67012,  0.38529, -0.63442,  0.00,  0.00,  0.00,  0.00
3323, 14217,  27.74028,  4.33181, -15.65515,  0.67012,  0.38529, -0.63442,  0.00,  0.00,  0.00,  0.00
3324, 14218,  28.37985,  1.28122, -16.83225,  0.16765,  0.38529, -0.90744,  0.00,  0.00,  0.00,  0.00
3325, 2198,  27.21876,  1.65254, -16.8891,  0.16765,  0.38529, -0.90744,  0.00,  0.00,  0.00,  0.00
3326, 14219,  27.74028,  4.33181, -15.65515,  0.16765,  0.38529, -0.90744,  0.00,  0.00,  0.00,  0.00
3327, 14220,  27.67477,  1.65254, -14.31713,  0.45008,  0.39014,  0.80326,  0.00,  0.00,  0.00,  0.00
3328, 14221,  28.74555,  1.34904, -14.76969,  0.45008,  0.39014,  0.80326,  0.00,  0.00,  0.00,  0.00
3329, 14222,  27.74028,  4.33181, -15.65515,  0.45008,  0.39014,  0.80326,  0.00,  0.00,  0.00,  0.00
3330, 14223,  27.21876,  1.65254, -16.8891, -0.68419,  0.41073, -0.60265,  0.00,  0.00,  0.00,  0.00
3331, 14224,  26.45038,  1.65254, -16.01676, -0.68419,  0.41073, -0.60265,  0.00,  0.00,  0.00,  0.00
3332, 14225,  27.74028,  4.33181, -15.65515, -0.68419,  0.41073, -0.60265,  0.00,  0.00,  0.00,  0.00
3333, 14226,  26.45038,  1.65254, -16.01676, -0.02571, -0.99953, -0.01689,  0.00,  0.00,  0.00,  0.00
3334, 14227,  27.21876,  1.65254, -16.8891, -0.02571, -0.99953, -0.01689,  0.00,  0.00,  0.00,  0.00
3335, 14228,  28.37985,  1.28122, -16.83225, -0.02571, -0.99953, -0.01689,  0.00,  0.00,  0.00,  0.00
3336, 14228,  28.37985,  1.28122, -16.83225, -0.02571, -0.99953, -0.01689,  0.00,  0.00,  0.00,  0.00
3337, 14229,  29.05934,  1.65254, -15.88903, -0.02571, -0.99953, -0.01689,  0.00,  0.00,  0.00,  0.00
3338, 14226,  26.45038,  1.65254, -16.01676, -0.02571, -0.99953, -0.01689,  0.00,  0.00,  0.00,  0.00
3339, 14229,  29.05934,  1.65254, -15.88903, -0.02571, -0.99953, -0.01689,  0.00,  0.00,  0.00,  0.00
3340, 14230,  26.65332,  1.30202, -14.87212, -0.02571, -0.99953, -0.01689,  0.00,  0.00,  0.00,  0.00
3341, 14226,  26.45038,  1.65254, -16.01676, -0.02571, -0.99953, -0.01689,  0.00,  0.00,  0.00,  0.00
3342, 14229,  29.05934,  1.65254, -15.88903, -0.02571, -0.99953, -0.01689,  0.00,  0.00,  0.00,  0.00
3343, 14231,  28.74555,  1.34904, -14.76969, -0.02571, -0.99953, -0.01689,  0.00,  0.00,  0.00,  0.00
3344, 14230,  26.65332,  1.30202, -14.87212, -0.02571, -0.99953, -0.01689,  0.00,  0.00,  0.00,  0.00
3345, 14231,  28.74555,  1.34904, -14.76969, -0.02571, -0.99953, -0.01689,  0.00,  0.00,  0.00,  0.00
