VTX, IDX, POSITION.x, POSITION.y, POSITION.z, TEXCOORD0.x, TEXCOORD0.y
36193, 7009, -0.03919,  0.22987,  0.04013,  0.27907,  0.04127
36194, 7010, -0.03915,  0.23049,  0.04013,  0.27881,  0.04029
36195, 7010, -0.03915,  0.23049,  0.04013,  0.27881,  0.04029
36196, 7009, -0.03919,  0.22987,  0.04013,  0.27907,  0.04127
36197, 6949, -0.04024,  0.2299,  0.04657,  0.28228,  0.04079
36198, 7010, -0.03915,  0.23049,  0.04013,  0.27881,  0.04029
36199, 6949, -0.04024,  0.2299,  0.04657,  0.28228,  0.04079
36200, 6957, -0.03744,  0.23025,  0.04652,  0.28214,  0.03967
36201, 7009, -0.03919,  0.22987,  0.04013,  0.27907,  0.04127
36202, 7008, -0.03536,  0.23917,  0.04134,  0.27507,  0.04125
36203, 6943, -0.03548,  0.23942,  0.04089,  0.27495,  0.04235
36204, 7009, -0.03919,  0.22987,  0.04013,  0.27907,  0.04127
36205, 6943, -0.03548,  0.23942,  0.04089,  0.27495,  0.04235
36206, 6944, -0.03926,  0.22915,  0.04005,  0.27945,  0.04227
36207, 6949, -0.04024,  0.2299,  0.04657,  0.28228,  0.04079
36208, 7009, -0.03919,  0.22987,  0.04013,  0.27907,  0.04127
36209, 6944, -0.03926,  0.22915,  0.04005,  0.27945,  0.04227
36210, 6984, -0.0399,  0.23002,  0.04081,  0.2791,  0.03928
36211, 7007, -0.03516,  0.23894,  0.04153,  0.27516,  0.04017
36212, 7010, -0.03915,  0.23049,  0.04013,  0.27881,  0.04029
36213, 6984, -0.0399,  0.23002,  0.04081,  0.2791,  0.03928
36214, 6985, -0.035,  0.23879,  0.04138,  0.27511,  0.03937
36215, 7007, -0.03516,  0.23894,  0.04153,  0.27516,  0.04017
36216, 6959, -0.03498,  0.22984,  0.04582,  0.28272,  0.03867
36217, 6984, -0.0399,  0.23002,  0.04081,  0.2791,  0.03928
36218, 7010, -0.03915,  0.23049,  0.04013,  0.27881,  0.04029
36219, 6959, -0.03498,  0.22984,  0.04582,  0.28272,  0.03867
36220, 7010, -0.03915,  0.23049,  0.04013,  0.27881,  0.04029
36221, 6957, -0.03744,  0.23025,  0.04652,  0.28214,  0.03967
36222, 6879, -0.02467,  0.18131, -0.02348,  0.332,  0.03643
36223, 6823, -0.02909,  0.17782, -0.01787,  0.32954,  0.03927
36224, 6842, -0.03394,  0.18207, -0.0222,  0.33273,  0.04095
36225, 6879, -0.02467,  0.18131, -0.02348,  0.332,  0.03643
36226, 6842, -0.03394,  0.18207, -0.0222,  0.33273,  0.04095
36227, 6861, -0.03012,  0.18461, -0.02767,  0.3348,  0.03834
36228, 6842, -0.03394,  0.18207, -0.0222,  0.33273,  0.04095
36229, 6823, -0.02909,  0.17782, -0.01787,  0.32954,  0.03927
36230, 6822, -0.03428,  0.17989, -0.01702,  0.33044,  0.04203
36231, 6839, -0.04107,  0.18808, -0.0195,  0.33486,  0.04538
36232, 6842, -0.03394,  0.18207, -0.0222,  0.33273,  0.04095
36233, 6822, -0.03428,  0.17989, -0.01702,  0.33044,  0.04203
36234, 6839, -0.04107,  0.18808, -0.0195,  0.33486,  0.04538
36235, 6822, -0.03428,  0.17989, -0.01702,  0.33044,  0.04203
36236, 6817, -0.04119,  0.18767, -0.01565,  0.33358,  0.04654
36237, 6836, -0.04538,  0.19919, -0.02277,  0.3411,  0.0471
36238, 6839, -0.04107,  0.18808, -0.0195,  0.33486,  0.04538
36239, 6817, -0.04119,  0.18767, -0.01565,  0.33358,  0.04654
36240, 6836, -0.04538,  0.19919, -0.02277,  0.3411,  0.0471
36241, 6817, -0.04119,  0.18767, -0.01565,  0.33358,  0.04654
36242, 6814, -0.04576,  0.19963, -0.01819,  0.34015,  0.04889
36243, 6832, -0.04987,  0.21431, -0.02736,  0.34977,  0.04807
36244, 6836, -0.04538,  0.19919, -0.02277,  0.3411,  0.0471
36245, 6814, -0.04576,  0.19963, -0.01819,  0.34015,  0.04889
36246, 6832, -0.04987,  0.21431, -0.02736,  0.34977,  0.04807
36247, 6814, -0.04576,  0.19963, -0.01819,  0.34015,  0.04889
36248, 6811, -0.05023,  0.21603, -0.02173,  0.34935,  0.0504
36249, 6824, -0.04515,  0.23467, -0.03381,  0.36112,  0.04532
36250, 6832, -0.04987,  0.21431, -0.02736,  0.34977,  0.04807
36251, 6811, -0.05023,  0.21603, -0.02173,  0.34935,  0.0504
36252, 6861, -0.03012,  0.18461, -0.02767,  0.3348,  0.03834
36253, 6842, -0.03394,  0.18207, -0.0222,  0.33273,  0.04095
36254, 6841, -0.03422,  0.18533, -0.02654,  0.33503,  0.04024
36255, 6859, -0.03403,  0.19557, -0.03618,  0.3418,  0.03893
36256, 6861, -0.03012,  0.18461, -0.02767,  0.3348,  0.03834
36257, 6841, -0.03422,  0.18533, -0.02654,  0.33503,  0.04024
36258, 6859, -0.03403,  0.19557, -0.03618,  0.3418,  0.03893
36259, 6841, -0.03422,  0.18533, -0.02654,  0.33503,  0.04024
36260, 6838, -0.03851,  0.1961, -0.0338,  0.34181,  0.04105
36261, 6857, -0.03828,  0.2093, -0.04441,  0.35004,  0.03933
36262, 6859, -0.03403,  0.19557, -0.03618,  0.3418,  0.03893
36263, 6838, -0.03851,  0.1961, -0.0338,  0.34181,  0.04105
36264, 6857, -0.03828,  0.2093, -0.04441,  0.35004,  0.03933
36265, 6838, -0.03851,  0.1961, -0.0338,  0.34181,  0.04105
36266, 6835, -0.04317,  0.20996, -0.04125,  0.35002,  0.04143
36267, 6844, -0.03943,  0.23067, -0.04614,  0.36101,  0.03791
36268, 6857, -0.03828,  0.2093, -0.04441,  0.35004,  0.03933
36269, 6835, -0.04317,  0.20996, -0.04125,  0.35002,  0.04143
36270, 6879, -0.02467,  0.18131, -0.02348,  0.332,  0.03643
36271, 6861, -0.03012,  0.18461, -0.02767,  0.3348,  0.03834
36272, 6862, -0.02589,  0.18524, -0.02796,  0.33458,  0.0365
36273, 6873, -0.02188,  0.18655, -0.0277,  0.33474,  0.0347
36274, 6879, -0.02467,  0.18131, -0.02348,  0.332,  0.03643
36275, 6862, -0.02589,  0.18524, -0.02796,  0.33458,  0.0365
36276, 6823, -0.02909,  0.17782, -0.01787,  0.32954,  0.03927
36277, 6879, -0.02467,  0.18131, -0.02348,  0.332,  0.03643
36278, 6904, -0.02365,  0.17831, -0.01831,  0.32961,  0.03637
36279, 6820, -0.02852,  0.17481, -0.00843,  0.32522,  0.04026
36280, 6823, -0.02909,  0.17782, -0.01787,  0.32954,  0.03927
36281, 6904, -0.02365,  0.17831, -0.01831,  0.32961,  0.03637
36282, 6820, -0.02852,  0.17481, -0.00843,  0.32522,  0.04026
36283, 6904, -0.02365,  0.17831, -0.01831,  0.32961,  0.03637
36284, 6905, -0.02235,  0.17502, -0.00882,  0.32508,  0.03627
36285, 6821, -0.02815,  0.17405,  0.00032,  0.32147,  0.04082
36286, 6820, -0.02852,  0.17481, -0.00843,  0.32522,  0.04026
36287, 6905, -0.02235,  0.17502, -0.00882,  0.32508,  0.03627
36288, 6879, -0.02467,  0.18131, -0.02348,  0.332,  0.03643
36289, 6878, -0.01876,  0.18052, -0.01806,  0.32952,  0.03352
36290, 6904, -0.02365,  0.17831, -0.01831,  0.32961,  0.03637
36291, 6821, -0.02815,  0.17405,  0.00032,  0.32147,  0.04082
36292, 6917, -0.03393,  0.17797,  0.00869,  0.31691,  0.04432
36293, 6819, -0.03424,  0.17734,  0.00041,  0.32159,  0.046
36294, 6742, -0.022,  0.21385, -0.06241,  0.0463,  0.11932
36295, 6751, -0.03436,  0.21241, -0.08174,  0.05789,  0.12931
36296, 7011, -0.02221,  0.20227, -0.08079,  0.05998,  0.11716
36297, 6742, -0.022,  0.21385, -0.06241,  0.0463,  0.11932
36298, 7012, -0.01076,  0.19819, -0.06497,  0.04979,  0.10968
36299, 7013, -0.01157,  0.20792, -0.05011,  0.03877,  0.10957
36300, 6742, -0.022,  0.21385, -0.06241,  0.0463,  0.11932
36301, 7013, -0.01157,  0.20792, -0.05011,  0.03877,  0.10957
36302, 6740, -0.01831,  0.21915, -0.0461,  0.03509,  0.11591
36303, 7013, -0.01157,  0.20792, -0.05011,  0.03877,  0.10957
36304, 6739, -0.01768,  0.2237, -0.03613,  0.028,  0.11555
36305, 6740, -0.01831,  0.21915, -0.0461,  0.03509,  0.11591
36306, 7013, -0.01157,  0.20792, -0.05011,  0.03877,  0.10957
36307, 7014, -0.01187,  0.21567, -0.03676,  0.02841,  0.1104
36308, 6739, -0.01768,  0.2237, -0.03613,  0.028,  0.11555
36309, 6739, -0.01768,  0.2237, -0.03613,  0.028,  0.11555
36310, 7014, -0.01187,  0.21567, -0.03676,  0.02841,  0.1104
36311, 7015, -0.01242,  0.22214, -0.02418,  0.01986,  0.11222
36312, 6739, -0.01768,  0.2237, -0.03613,  0.028,  0.11555
36313, 7015, -0.01242,  0.22214, -0.02418,  0.01986,  0.11222
36314, 6738, -0.01771,  0.22854, -0.02508,  0.02067,  0.11624
36315, 7015, -0.01242,  0.22214, -0.02418,  0.01986,  0.11222
36316, 7016, -0.01726,  0.2312, -0.01261,  0.01293,  0.1165
36317, 6738, -0.01771,  0.22854, -0.02508,  0.02067,  0.11624
36318, 6738, -0.01771,  0.22854, -0.02508,  0.02067,  0.11624
36319, 7016, -0.01726,  0.2312, -0.01261,  0.01293,  0.1165
36320, 6735, -0.02192,  0.23735, -0.01245,  0.0129,  0.11931
36321, 7015, -0.01242,  0.22214, -0.02418,  0.01986,  0.11222
36322, 7017, -0.01266,  0.22548, -0.01191,  0.01245,  0.11353
36323, 7016, -0.01726,  0.2312, -0.01261,  0.01293,  0.1165
36324, 6735, -0.02192,  0.23735, -0.01245,  0.0129,  0.11931
36325, 7016, -0.01726,  0.2312, -0.01261,  0.01293,  0.1165
36326, 7018, -0.01697,  0.23176,  0.00011,  0.00531,  0.11755
36327, 6735, -0.02192,  0.23735, -0.01245,  0.0129,  0.11931
36328, 7018, -0.01697,  0.23176,  0.00011,  0.00531,  0.11755
36329, 6734, -0.02157,  0.23792,  0.00011,  0.00531,  0.11999
36330, 7016, -0.01726,  0.2312, -0.01261,  0.01293,  0.1165
36331, 7017, -0.01266,  0.22548, -0.01191,  0.01245,  0.11353
36332, 7019, -0.01282,  0.22658,  0.00011,  0.00541,  0.11429
36333, 7016, -0.01726,  0.2312, -0.01261,  0.01293,  0.1165
36334, 7019, -0.01282,  0.22658,  0.00011,  0.00541,  0.11429
36335, 7018, -0.01697,  0.23176,  0.00011,  0.00531,  0.11755
36336, 6826, -0.03512,  0.24296, -0.03304,  0.37001,  0.04544
36337, 6805, -0.03619,  0.23721, -0.02475,  0.36622,  0.04977
36338, 6804, -0.03504,  0.24566, -0.02602,  0.37058,  0.05018
36339, 6845, -0.03536,  0.23917, -0.04112,  0.36824,  0.03786
36340, 6830, -0.03898,  0.22857, -0.03998,  0.36392,  0.0392
36341, 6829, -0.03548,  0.23942, -0.04068,  0.36856,  0.03904
36342, 6928, -0.04566,  0.23383,  0.03417,  0.28274,  0.0481
36343, 6927, -0.04939,  0.21424,  0.02774,  0.29377,  0.04978
36344, 6950, -0.048,  0.21238,  0.03301,  0.29337,  0.04762
36345, 6927, -0.04939,  0.21424,  0.02774,  0.29377,  0.04978
36346, 6953, -0.04322,  0.19847,  0.02741,  0.30165,  0.04636
36347, 6950, -0.048,  0.21238,  0.03301,  0.29337,  0.04762
36348, 6927, -0.04939,  0.21424,  0.02774,  0.29377,  0.04978
36349, 6930, -0.04459,  0.1992,  0.02329,  0.30233,  0.0481
36350, 6953, -0.04322,  0.19847,  0.02741,  0.30165,  0.04636
36351, 6930, -0.04459,  0.1992,  0.02329,  0.30233,  0.0481
36352, 6955, -0.03938,  0.18911,  0.02388,  0.30698,  0.04466
36353, 6953, -0.04322,  0.19847,  0.02741,  0.30165,  0.04636
36354, 6930, -0.04459,  0.1992,  0.02329,  0.30233,  0.0481
36355, 6932, -0.04012,  0.18823,  0.02012,  0.3084,  0.04593
36356, 6955, -0.03938,  0.18911,  0.02388,  0.30698,  0.04466
36357, 6914, -0.03299,  0.18242,  0.02268,  0.31028,  0.04146
36358, 6932, -0.04012,  0.18823,  0.02012,  0.3084,  0.04593
36359, 6916, -0.04039,  0.18778,  0.01636,  0.30974,  0.04701
36360, 6948, -0.03793,  0.20942,  0.04467,  0.29294,  0.04113
36361, 6951, -0.03318,  0.19582,  0.03648,  0.30114,  0.04002
36362, 6961, -0.02829,  0.1964,  0.0371,  0.30114,  0.03796
36363, 6948, -0.03793,  0.20942,  0.04467,  0.29294,  0.04113
36364, 6961, -0.02829,  0.1964,  0.0371,  0.30114,  0.03796
36365, 6956, -0.03244,  0.20983,  0.0456,  0.293,  0.03912
36366, 6864, -0.03128,  0.23189, -0.03313,  0.35871,  0.02928
36367, 6854, -0.04125,  0.23163, -0.03414,  0.36378,  0.03093
36368, 6902, -0.04126,  0.23815, -0.02489,  0.36474,  0.02464
36369, 6864, -0.03128,  0.23189, -0.03313,  0.35871,  0.02928
36370, 6902, -0.04126,  0.23815, -0.02489,  0.36474,  0.02464
36371, 6883, -0.03182,  0.23518, -0.02554,  0.35926,  0.02496
36372, 7020, -0.03029,  0.24903,  0.00011,  0.00531,  0.12432
36373, 7021, -0.03035,  0.24791,  0.01359,  0.01277,  0.12515
36374, 7022, -0.03612,  0.24889,  0.01315,  0.01258,  0.12719
36375, 7020, -0.03029,  0.24903,  0.00011,  0.00531,  0.12432
36376, 7022, -0.03612,  0.24889,  0.01315,  0.01258,  0.12719
36377, 7023, -0.03612,  0.24988,  0.00011,  0.00531,  0.12809
36378, 7021, -0.03035,  0.24791,  0.01359,  0.01277,  0.12515
36379, 7024, -0.03608,  0.24564,  0.02662,  0.02017,  0.12818
36380, 7022, -0.03612,  0.24889,  0.01315,  0.01258,  0.12719
36381, 7021, -0.03035,  0.24791,  0.01359,  0.01277,  0.12515
36382, 7025, -0.03096,  0.24419,  0.02721,  0.02052,  0.1257
36383, 7024, -0.03608,  0.24564,  0.02662,  0.02017,  0.12818
36384, 7025, -0.03096,  0.24419,  0.02721,  0.02052,  0.1257
36385, 7026, -0.0354,  0.24285,  0.03347,  0.02454,  0.12798
36386, 7024, -0.03608,  0.24564,  0.02662,  0.02017,  0.12818
36387, 7025, -0.03096,  0.24419,  0.02721,  0.02052,  0.1257
36388, 7027, -0.03162,  0.24132,  0.03352,  0.02457,  0.12593
36389, 7026, -0.0354,  0.24285,  0.03347,  0.02454,  0.12798
36390, 7028, -0.02157,  0.23792,  0.00011,  0.00531,  0.11999
36391, 7021, -0.03035,  0.24791,  0.01359,  0.01277,  0.12515
36392, 7020, -0.03029,  0.24903,  0.00011,  0.00531,  0.12432
36393, 7028, -0.02157,  0.23792,  0.00011,  0.00531,  0.11999
36394, 7029, -0.02192,  0.23735,  0.01266,  0.0129,  0.11931
36395, 7021, -0.03035,  0.24791,  0.01359,  0.01277,  0.12515
36396, 7029, -0.02192,  0.23735,  0.01266,  0.0129,  0.11931
36397, 7025, -0.03096,  0.24419,  0.02721,  0.02052,  0.1257
36398, 7021, -0.03035,  0.24791,  0.01359,  0.01277,  0.12515
36399, 7029, -0.02192,  0.23735,  0.01266,  0.0129,  0.11931
36400, 7030, -0.02264,  0.23484,  0.0257,  0.02076,  0.11977
36401, 7025, -0.03096,  0.24419,  0.02721,  0.02052,  0.1257
36402, 7030, -0.02264,  0.23484,  0.0257,  0.02076,  0.11977
36403, 7027, -0.03162,  0.24132,  0.03352,  0.02457,  0.12593
36404, 7025, -0.03096,  0.24419,  0.02721,  0.02052,  0.1257
36405, 7030, -0.02264,  0.23484,  0.0257,  0.02076,  0.11977
36406, 7031, -0.02331,  0.23231,  0.03364,  0.02592,  0.12028
36407, 7027, -0.03162,  0.24132,  0.03352,  0.02457,  0.12593
36408, 7031, -0.02331,  0.23231,  0.03364,  0.02592,  0.12028
36409, 7030, -0.02264,  0.23484,  0.0257,  0.02076,  0.11977
36410, 7032, -0.01771,  0.22854,  0.0253,  0.02067,  0.11624
36411, 7032, -0.01771,  0.22854,  0.0253,  0.02067,  0.11624
36412, 7030, -0.02264,  0.23484,  0.0257,  0.02076,  0.11977
36413, 7029, -0.02192,  0.23735,  0.01266,  0.0129,  0.11931
36414, 7031, -0.02331,  0.23231,  0.03364,  0.02592,  0.12028
36415, 7032, -0.01771,  0.22854,  0.0253,  0.02067,  0.11624
36416, 7033, -0.01768,  0.2237,  0.03634,  0.028,  0.11555
36417, 7034, -0.01831,  0.21915,  0.04631,  0.03509,  0.11591
36418, 7031, -0.02331,  0.23231,  0.03364,  0.02592,  0.12028
36419, 7033, -0.01768,  0.2237,  0.03634,  0.028,  0.11555
36420, 7034, -0.01831,  0.21915,  0.04631,  0.03509,  0.11591
36421, 7035, -0.0241,  0.22958,  0.04085,  0.03089,  0.12103
36422, 7031, -0.02331,  0.23231,  0.03364,  0.02592,  0.12028
36423, 7036, -0.02201,  0.21385,  0.06258,  0.0463,  0.11932
36424, 7035, -0.0241,  0.22958,  0.04085,  0.03089,  0.12103
36425, 7034, -0.01831,  0.21915,  0.04631,  0.03509,  0.11591
36426, 7036, -0.02201,  0.21385,  0.06258,  0.0463,  0.11932
36427, 7037, -0.02587,  0.22776,  0.04829,  0.03677,  0.12285
36428, 7035, -0.0241,  0.22958,  0.04085,  0.03089,  0.12103
36429, 7038, -0.03306,  0.23719,  0.04215,  0.0307,  0.12685
36430, 7035, -0.0241,  0.22958,  0.04085,  0.03089,  0.12103
36431, 7037, -0.02587,  0.22776,  0.04829,  0.03677,  0.12285
36432, 7038, -0.03306,  0.23719,  0.04215,  0.0307,  0.12685
36433, 7039, -0.03282,  0.23817,  0.03972,  0.02895,  0.12634
36434, 7035, -0.0241,  0.22958,  0.04085,  0.03089,  0.12103
36435, 7031, -0.02331,  0.23231,  0.03364,  0.02592,  0.12028
36436, 7035, -0.0241,  0.22958,  0.04085,  0.03089,  0.12103
36437, 7039, -0.03282,  0.23817,  0.03972,  0.02895,  0.12634
36438, 7031, -0.02331,  0.23231,  0.03364,  0.02592,  0.12028
36439, 7039, -0.03282,  0.23817,  0.03972,  0.02895,  0.12634
36440, 7027, -0.03162,  0.24132,  0.03352,  0.02457,  0.12593
36441, 7040, -0.03488,  0.23875,  0.04107,  0.02936,  0.12751
36442, 7039, -0.03282,  0.23817,  0.03972,  0.02895,  0.12634
36443, 7038, -0.03306,  0.23719,  0.04215,  0.0307,  0.12685
36444, 7040, -0.03488,  0.23875,  0.04107,  0.02936,  0.12751
36445, 7041, -0.03495,  0.2393,  0.0401,  0.0288,  0.12751
36446, 7039, -0.03282,  0.23817,  0.03972,  0.02895,  0.12634
36447, 7027, -0.03162,  0.24132,  0.03352,  0.02457,  0.12593
36448, 7039, -0.03282,  0.23817,  0.03972,  0.02895,  0.12634
36449, 7041, -0.03495,  0.2393,  0.0401,  0.0288,  0.12751
36450, 7027, -0.03162,  0.24132,  0.03352,  0.02457,  0.12593
36451, 7041, -0.03495,  0.2393,  0.0401,  0.0288,  0.12751
36452, 7026, -0.0354,  0.24285,  0.03347,  0.02454,  0.12798
36453, 7038, -0.03306,  0.23719,  0.04215,  0.0307,  0.12685
36454, 7042, -0.035,  0.23879,  0.04138,  0.02946,  0.12765
36455, 7040, -0.03488,  0.23875,  0.04107,  0.02936,  0.12751
36456, 7038, -0.03306,  0.23719,  0.04215,  0.0307,  0.12685
36457, 7043, -0.03441,  0.23793,  0.04297,  0.03097,  0.12789
36458, 7042, -0.035,  0.23879,  0.04138,  0.02946,  0.12765
36459, 7043, -0.03441,  0.23793,  0.04297,  0.03097,  0.12789
36460, 7038, -0.03306,  0.23719,  0.04215,  0.0307,  0.12685
36461, 7037, -0.02587,  0.22776,  0.04829,  0.03677,  0.12285
36462, 7044, -0.03308,  0.21975,  0.07,  0.04965,  0.12857
36463, 7037, -0.02587,  0.22776,  0.04829,  0.03677,  0.12285
36464, 7036, -0.02201,  0.21385,  0.06258,  0.0463,  0.11932
36465, 7036, -0.02201,  0.21385,  0.06258,  0.0463,  0.11932
36466, 7045, -0.03436,  0.21242,  0.0819,  0.05789,  0.12931
36467, 7044, -0.03308,  0.21975,  0.07,  0.04965,  0.12857
36468, 7044, -0.03308,  0.21975,  0.07,  0.04965,  0.12857
36469, 7045, -0.03436,  0.21242,  0.0819,  0.05789,  0.12931
36470, 7046, -0.04707,  0.21935,  0.082,  0.05581,  0.14146
36471, 7044, -0.03308,  0.21975,  0.07,  0.04965,  0.12857
36472, 7046, -0.04707,  0.21935,  0.082,  0.05581,  0.14146
36473, 7047, -0.04315,  0.22542,  0.07186,  0.0493,  0.13628
36474, 7047, -0.04315,  0.22542,  0.07186,  0.0493,  0.13628
36475, 7046, -0.04707,  0.21935,  0.082,  0.05581,  0.14146
36476, 7048, -0.06458,  0.22504,  0.08022,  0.05457,  0.15036
36477, 7047, -0.04315,  0.22542,  0.07186,  0.0493,  0.13628
36478, 7048, -0.06458,  0.22504,  0.08022,  0.05457,  0.15036
36479, 7049, -0.0525,  0.2327,  0.06812,  0.04572,  0.14195
36480, 7048, -0.06458,  0.22504,  0.08022,  0.05457,  0.15036
36481, 7050, -0.05729,  0.24197,  0.05854,  0.03927,  0.14473
36482, 7049, -0.0525,  0.2327,  0.06812,  0.04572,  0.14195
36483, 7048, -0.06458,  0.22504,  0.08022,  0.05457,  0.15036
36484, 7051, -0.07052,  0.2393,  0.0634,  0.04338,  0.15327
36485, 7050, -0.05729,  0.24197,  0.05854,  0.03927,  0.14473
36486, 7052, -0.06859,  0.25373,  0.04691,  0.03203,  0.15209
36487, 7050, -0.05729,  0.24197,  0.05854,  0.03927,  0.14473
36488, 7051, -0.07052,  0.2393,  0.0634,  0.04338,  0.15327
36489, 7052, -0.06859,  0.25373,  0.04691,  0.03203,  0.15209
36490, 7053, -0.05876,  0.25237,  0.04489,  0.03051,  0.14594
36491, 7050, -0.05729,  0.24197,  0.05854,  0.03927,  0.14473
36492, 7054, -0.08239,  0.24163,  0.06135,  0.04208,  0.16134
36493, 7052, -0.06859,  0.25373,  0.04691,  0.03203,  0.15209
36494, 7051, -0.07052,  0.2393,  0.0634,  0.04338,  0.15327
36495, 7054, -0.08239,  0.24163,  0.06135,  0.04208,  0.16134
36496, 7055, -0.0789,  0.25522,  0.0461,  0.03228,  0.15847
36497, 7052, -0.06859,  0.25373,  0.04691,  0.03203,  0.15209
36498, 7055, -0.0789,  0.25522,  0.0461,  0.03228,  0.15847
36499, 7056, -0.06598,  0.26053,  0.03445,  0.0247,  0.15058
36500, 7052, -0.06859,  0.25373,  0.04691,  0.03203,  0.15209
36501, 7055, -0.0789,  0.25522,  0.0461,  0.03228,  0.15847
36502, 7057, -0.07604,  0.26331,  0.0322,  0.024,  0.1565
36503, 7056, -0.06598,  0.26053,  0.03445,  0.0247,  0.15058
36504, 7058, -0.07957,  0.227,  0.07638,  0.05271,  0.16004
36505, 7054, -0.08239,  0.24163,  0.06135,  0.04208,  0.16134
36506, 7051, -0.07052,  0.2393,  0.0634,  0.04338,  0.15327
36507, 7058, -0.07957,  0.227,  0.07638,  0.05271,  0.16004
36508, 7051, -0.07052,  0.2393,  0.0634,  0.04338,  0.15327
36509, 7048, -0.06458,  0.22504,  0.08022,  0.05457,  0.15036
36510, 7053, -0.05876,  0.25237,  0.04489,  0.03051,  0.14594
36511, 7059, -0.04661,  0.24545,  0.04794,  0.03224,  0.13774
36512, 7050, -0.05729,  0.24197,  0.05854,  0.03927,  0.14473
36513, 7053, -0.05876,  0.25237,  0.04489,  0.03051,  0.14594
36514, 7060, -0.0482,  0.25104,  0.042,  0.02843,  0.13933
36515, 7059, -0.04661,  0.24545,  0.04794,  0.03224,  0.13774
36516, 7061, -0.03874,  0.24398,  0.03975,  0.02824,  0.13156
36517, 7059, -0.04661,  0.24545,  0.04794,  0.03224,  0.13774
36518, 7060, -0.0482,  0.25104,  0.042,  0.02843,  0.13933
36519, 7061, -0.03874,  0.24398,  0.03975,  0.02824,  0.13156
36520, 7062, -0.03855,  0.2421,  0.0424,  0.03,  0.13105
36521, 7059, -0.04661,  0.24545,  0.04794,  0.03224,  0.13774
36522, 7062, -0.03855,  0.2421,  0.0424,  0.03,  0.13105
36523, 7063, -0.04206,  0.24034,  0.05145,  0.03486,  0.13478
36524, 7059, -0.04661,  0.24545,  0.04794,  0.03224,  0.13774
36525, 7050, -0.05729,  0.24197,  0.05854,  0.03927,  0.14473
36526, 7059, -0.04661,  0.24545,  0.04794,  0.03224,  0.13774
36527, 7063, -0.04206,  0.24034,  0.05145,  0.03486,  0.13478
36528, 7050, -0.05729,  0.24197,  0.05854,  0.03927,  0.14473
36529, 7063, -0.04206,  0.24034,  0.05145,  0.03486,  0.13478
36530, 7049, -0.0525,  0.2327,  0.06812,  0.04572,  0.14195
36531, 7062, -0.03855,  0.2421,  0.0424,  0.03,  0.13105
36532, 7064, -0.03758,  0.24076,  0.04305,  0.0305,  0.13021
36533, 7063, -0.04206,  0.24034,  0.05145,  0.03486,  0.13478
36534, 7065, -0.03548,  0.23942,  0.04089,  0.02904,  0.1282
36535, 7064, -0.03758,  0.24076,  0.04305,  0.0305,  0.13021
36536, 7062, -0.03855,  0.2421,  0.0424,  0.03,  0.13105
36537, 7065, -0.03548,  0.23942,  0.04089,  0.02904,  0.1282
36538, 7066, -0.03536,  0.23917,  0.04134,  0.02934,  0.12807
36539, 7064, -0.03758,  0.24076,  0.04305,  0.0305,  0.13021
36540, 7067, -0.03547,  0.23975,  0.04018,  0.02855,  0.12827
36541, 7065, -0.03548,  0.23942,  0.04089,  0.02904,  0.1282
36542, 7062, -0.03855,  0.2421,  0.0424,  0.03,  0.13105
36543, 7067, -0.03547,  0.23975,  0.04018,  0.02855,  0.12827
36544, 7062, -0.03855,  0.2421,  0.0424,  0.03,  0.13105
36545, 7061, -0.03874,  0.24398,  0.03975,  0.02824,  0.13156
36546, 7068, -0.04831,  0.25487,  0.03421,  0.02402,  0.13976
36547, 7060, -0.0482,  0.25104,  0.042,  0.02843,  0.13933
36548, 7053, -0.05876,  0.25237,  0.04489,  0.03051,  0.14594
36549, 7068, -0.04831,  0.25487,  0.03421,  0.02402,  0.13976
